Timestamp,Temperature,Humidity,Vibration,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
15:55:17,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:17,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:18,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:18,294.40,4096.00,0,0.00,0.00,0.00,0.09,-4.31,-0.03
15:55:19,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:19,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:20,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:20,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:21,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:21,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:22,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:23,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:23,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:24,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:24,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:25,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:25,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:26,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:26,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:27,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:27,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:28,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:28,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:29,282.00,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:29,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:30,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:30,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:31,294.40,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:32,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:32,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:33,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:33,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:34,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:34,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:35,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:35,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:36,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:36,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:37,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:37,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:38,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:38,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:39,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:39,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:40,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:41,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:41,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:42,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:42,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:43,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:43,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:44,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:44,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:45,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:45,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:46,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:46,294.60,4147.20,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:47,294.60,4147.20,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:47,294.60,4147.20,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:48,294.60,4147.20,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:48,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:49,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:49,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:50,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:51,294.70,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:51,294.70,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:52,294.70,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:52,294.70,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:53,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:53,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:54,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:54,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:55,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:55,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:56,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:56,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:57,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:57,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:58,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:58,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:55:59,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:01,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:01,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:02,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:02,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:03,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:03,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:04,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:04,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:05,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:05,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:06,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:06,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:07,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:08,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:08,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:09,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:09,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:10,294.80,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:10,294.80,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:11,294.80,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:11,294.80,4121.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:12,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00
15:56:12,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:13,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:13,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:14,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00
15:56:14,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:15,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:15,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:16,294.80,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:16,294.80,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:17,294.80,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:18,294.80,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:18,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:19,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:19,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:20,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:20,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:21,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:21,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:22,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:22,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:23,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:23,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:24,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:25,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:25,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:26,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:26,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:27,307.20,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:27,307.20,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:28,307.20,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:28,307.20,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:29,307.20,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:29,307.20,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:30,307.20,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:30,307.20,4096.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:31,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:31,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:32,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:32,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:33,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:34,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:34,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:35,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:35,307.30,4070.40,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:36,307.30,4070.40,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:36,307.30,4070.40,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:37,307.30,4070.40,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:37,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:38,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:38,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:39,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:39,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:40,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:40,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:41,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:41,307.40,4057.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:42,307.40,4057.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:42,307.40,4057.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:43,307.40,4057.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:44,307.40,4057.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:44,307.40,4057.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:45,307.40,4057.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:45,307.40,4057.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:46,307.40,4057.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:46,307.40,4057.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:47,307.40,4057.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:47,307.40,4057.60,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:48,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:48,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:49,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:49,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:50,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:50,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:51,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:51,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:52,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:53,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:53,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:54,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:54,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:55,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:55,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:56,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:56,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:57,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:57,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:58,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:58,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:59,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:56:59,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:00,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:01,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:01,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:02,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:02,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:03,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:03,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:04,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:04,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:05,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:05,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:06,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:06,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:07,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:07,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:08,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:08,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:09,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:10,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:10,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:11,307.30,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:11,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:12,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:12,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:13,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:13,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:14,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:14,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:15,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:15,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:16,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:16,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:17,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:17,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:18,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:18,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:19,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:20,307.20,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:20,307.20,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:21,307.20,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:21,307.20,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:22,307.20,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:22,307.20,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:23,307.20,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:23,307.20,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:24,307.20,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:24,307.20,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
15:57:25,307.20,4044.80,0,0.00,0.00,0.00,0.00,0.00,0.00
